number,department,municipality,area,location,address,electoralLoad
00209,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,355
00210,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,355
00211,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,354
00212,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,354
00213,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,354
00214,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. POLICARPO PAZ GARCIA,040-COL. MELGAR CASTRO No. 2,354
00215,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,338
00216,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,338
00217,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,338
00218,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,338
00219,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,338
00220,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00221,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00222,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00223,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00224,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00225,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE TRINIDAD REYES,042-COL. EL DANTO,337
00226,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. FERNANDO SOTO HENRIQUEZ,044-COL. EL DANTILLO,269
00227,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. FERNANDO SOTO HENRIQUEZ,044-COL. EL DANTILLO,269
00228,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. FERNANDO SOTO HENRIQUEZ,044-COL. EL DANTILLO,269
00229,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,322
00230,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,322
00231,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,322
00232,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,321
00233,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JESUS AGUILAR PAZ,045-COL. BRISAS DEL NORTE,321
00234,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,349
00235,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,349
00236,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,348
00237,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,348
00238,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAFAEL BARDALES BUESO,046-COL. CLUB DE LEONES,348
00239,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,334
00240,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,333
00241,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,333
00242,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,333
00243,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,333
00244,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JUANA REYES DE MARESMA,047-COL. PALMIRA,333
00245,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,296
00246,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,295
00247,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,295
00248,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. ENRIQUE ORTEZ PINEL,048-COL. PRIMERO DE MAYO,295
00249,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE ARTURO SANTOS,049-COL. MODESTO RODAS ALVARADO,217
00250,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. JOSE ARTURO SANTOS,049-COL. MODESTO RODAS ALVARADO,217
00251,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,340
00252,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00253,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00254,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00255,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00256,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00257,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00258,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00259,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00260,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00261,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00262,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB JOSE VALENTIN VASQUEZ,053-COL. EL CONFITE,339
00263,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00264,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00265,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00266,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00267,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00268,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00269,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00270,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB. MIGUEL PAZ BARAHONA,054-BONITILLO,350
00271,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,331
00272,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00273,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00274,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00275,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00276,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00277,01-ATLANTIDA,01-LA CEIBA,1-URBANA,INST. MARCIO RENE ESPINAL,055-COL. IRIAS NAVAS,330
00278,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,361
00279,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,360
00280,01-ATLANTIDA,01-LA CEIBA,1-URBANA,LOCAL CAMARA JUNIOR,056-ZONA MIRAMAR O COL. SUTRAFCO,360
00281,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00282,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00283,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00284,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00285,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00286,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,341
00287,01-ATLANTIDA,01-LA CEIBA,1-URBANA,CEB CRISTOBAL COLON,060-COL. YESSENIA CASTILLO,340
00288,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,336
00289,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,336
00290,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,336
00291,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,336
00292,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00293,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00294,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00295,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00296,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00297,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00298,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. RAMON MONTOYA,061-BO. LA ISLA,335
00299,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00300,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00301,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00302,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00303,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00304,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00305,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. REPUBLICA DE ALEMANIA #1,062-COL. LAS DELICIAS I,364
00306,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MARGIE DIP,063-COL. LOMAS DE PALMIRA,229
00307,01-ATLANTIDA,01-LA CEIBA,1-URBANA,ESC. MARGIE DIP,063-COL. LOMAS DE PALMIRA,229
00308,01-ATLANTIDA,01-LA CEIBA,1-URBANA,REPUBLICA DE ALEMANIA #2,064-COL. LAS DELICIAS II,339
00309,01-ATLANTIDA,01-LA CEIBA,1-URBANA,REPUBLICA DE ALEMANIA #2,064-COL. LAS DELICIAS II,338
00310,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,295
00311,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,295
00312,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. GUSTAVO A. MARTINEZ,002-ARMENIA BONITO,295
00313,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00314,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00315,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00316,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00317,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00318,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00319,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00320,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,336
00321,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,335
00322,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,003-COROZAL,335
00323,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00324,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00325,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00326,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00327,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00328,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,352
00329,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. CARLOS HARTLING,004-SATUYE,351
00330,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,358
00331,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,358
00332,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUAN LINDO,005-EL PERU,358
00333,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. EL PROGRESO,006-LAS MANGAS,308
00334,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,368
00335,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,368
00336,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RURAL MIXTA MARCO AURELIO SOTO,007-RIO VIEJO,367
00337,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00338,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00339,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00340,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00341,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00342,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. LA LIBERTAD,008-SAMBO CREEK,359
00343,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,301
00344,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,301
00345,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. RAMON ROSA,009-TONCONTIN,301
00346,01-ATLANTIDA,01-LA CEIBA,2-RURAL,CEB. MINERVA,010-YARUCA,283
00347,01-ATLANTIDA,01-LA CEIBA,2-RURAL,CEB. MINERVA,010-YARUCA,283
00348,01-ATLANTIDA,01-LA CEIBA,2-RURAL,CEB. MINERVA,010-YARUCA,282
00349,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00350,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00351,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00352,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00353,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00354,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00355,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. JUSTO RUFINO SPILBURY,011-EL BUFALO,322
00356,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. PEDRO NUFIO,012-LOS LIMPIOS,318
00357,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 10 DE SEPTIEMBRE,013-RIO MARIA,284
00358,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 10 DE SEPTIEMBRE,013-RIO MARIA,283
00359,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. ABRAHAM MEJIA ZERON,014-EL PITAL,206
00360,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. ABRAHAM MEJIA ZERON,014-EL PITAL,205
00361,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. 14 DE JULIO DE 1969,015-URRACO,243
00362,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MIGUEL ROBERTO MONCADA,016-LOS NARANJOS,192
00363,01-ATLANTIDA,01-LA CEIBA,2-RURAL,ESC. MIGUEL ROBERTO MONCADA,016-LOS NARANJOS,192
00364,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00365,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00366,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00367,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00368,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00369,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00370,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00371,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,339
00372,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,338
00373,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,338
00374,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,338
00375,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN RAMON MOLINA,001-EL PORVENIR,338
00376,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARCO AURELIO SOTO,002-CACERES,340
00377,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARCO AURELIO SOTO,002-CACERES,339
00378,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FROYLAN TURCIOS,003-CARACAS,261
00379,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FROYLAN TURCIOS,003-CARACAS,260
00380,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00381,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00382,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00383,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00384,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00385,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00386,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,351
00387,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00388,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00389,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00390,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00391,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00392,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00393,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,004-EL PINO,350
00394,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,346
00395,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,346
00396,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,346
00397,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,346
00398,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,345
00399,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,345
00400,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,005-LA UNION,345
00401,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN LINDO,006-MONTE POBRE,196
00402,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. JUAN LINDO,006-MONTE POBRE,196
00403,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARGIE DE DIPP,007-EL GANCHO,313
00404,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. MARGIE DE DIPP,007-EL GANCHO,312
00405,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FELIPE SANCHEZ,008-BURGOS,255
00406,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FELIPE SANCHEZ,008-BURGOS,255
00407,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. OSWALDO LOPEZ ARELLANO,009-LOPEZ BONITO,251
00408,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. OSWALDO LOPEZ ARELLANO,009-LOPEZ BONITO,251
00409,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. SAN JOSE DE MONTEVIDEO,010-SAN JOSE DE MONTEVIDEO,345
00410,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. AUGUSTIN GONZALES TRIMINIO,011-LA CURVA,219
00411,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. AUGUSTIN GONZALES TRIMINIO,011-LA CURVA,219
00412,01-ATLANTIDA,02-EL PORVENIR,2-RURAL,ESC. FRANCISCO MORAZAN,012-OROTINA,319
00413,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,349
00414,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,349
00415,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,349
00416,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB LEMPIRA,001-ESPARTA,348
00417,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. 1ERO. DE OCTUBRE,002-AGUA CALIENTE,366
00418,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. RAMON SANABRIA ESPINAL,003-RIO CHIQUITO NORTE,235
00419,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB. SAT. ESTEBAN GUARDIOLA,004-FLORES DE ITALIA,220
00420,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB. SAT. ESTEBAN GUARDIOLA,004-FLORES DE ITALIA,219
00421,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. CARLOS IZAGUIRRE,005-SOMBRA VERDE,221
00422,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. CARLOS IZAGUIRRE,005-SOMBRA VERDE,220
00423,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,331
00424,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,330
00425,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB RAMON ROSA,006-CEIBITA WAY,330
00426,01-ATLANTIDA,03-ESPARTA,2-RURAL,CEB MANUEL BONILLA,007-COLORADO BARRA,167
00427,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. MARIA DOLORES VEDOÑA,008-LOS CERRITOS,274
00428,01-ATLANTIDA,03-ESPARTA,2-RURAL,ESC. MARIA DOLORES VEDOÑA,008-LOS CERRITOS,273
