number,department,municipality,area,location,address,electoralLoad
08788,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. JOSE SIMON AZCONA HOYO NO.2,005-BO. GUAMILITO,291
08789,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. MIXTO HIBUERAS,007-BO. CENTRO DE COMAYAGUELA,245
08790,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. MIXTO HIBUERAS,007-BO. CENTRO DE COMAYAGUELA,245
08791,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,307
08792,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,307
08793,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,307
08794,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08795,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08796,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08797,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08798,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08799,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB URBANA DE VARONES LEMPIRA,008-BO. CONCEPCION,306
08800,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,315
08801,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,315
08802,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,315
08803,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,315
08804,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08805,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08806,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08807,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08808,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08809,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. FRANCISCO MARTINEZ MARADIAGA,011-BO. BELLA VISTA,314
08810,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,293
08811,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,293
08812,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,293
08813,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,293
08814,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08815,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08816,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08817,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08818,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08819,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08820,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08821,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. JESUS AGUILAR PAZ,012-BO. PERPETUO SOCORRO,292
08822,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DE ENSAYO DIONISIO DE HERRERA,013-BO. LEMPIRA,305
08823,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DE ENSAYO DIONISIO DE HERRERA,013-BO. LEMPIRA,305
08824,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DE ENSAYO DIONISIO DE HERRERA,013-BO. LEMPIRA,305
08825,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DE ENSAYO DIONISIO DE HERRERA,013-BO. LEMPIRA,304
08826,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DE ENSAYO DIONISIO DE HERRERA,013-BO. LEMPIRA,304
08827,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08828,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08829,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08830,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08831,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08832,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08833,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08834,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08835,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08836,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08837,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08838,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,301
08839,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,300
08840,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,300
08841,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,CEB JOSE SANTOS GUARDIOLA,014-BO. EL CALVARIO,300
08842,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. TECNICO CULTURA POPULAR,016-BO. PERPETUO SOCORRO,309
08843,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. TECNICO CULTURA POPULAR,016-BO. PERPETUO SOCORRO,309
08844,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. TECNICO CULTURA POPULAR,016-BO. PERPETUO SOCORRO,308
08845,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. TECNICO CULTURA POPULAR,016-BO. PERPETUO SOCORRO,308
08846,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,INST. TECNICO CULTURA POPULAR,016-BO. PERPETUO SOCORRO,308
08847,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08848,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08849,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08850,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08851,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08852,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08853,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,018-COL. CENTROAMERICANA I,285
08854,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,287
08855,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,287
08856,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,287
08857,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,287
08858,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,286
08859,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,286
08860,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. DOLORES WATSON DE REINA,019-ALTOS DEL MILAGRO,286
08861,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS MONSERRAT,020-COL. ALTOS DE LA DIVANNA,326
08862,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS MONSERRAT,020-COL. ALTOS DE LA DIVANNA,325
08863,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS MONSERRAT,020-COL. ALTOS DE LA DIVANNA,325
08864,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,021-COL. RODRIGUEZ,264
08865,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,021-COL. RODRIGUEZ,264
08866,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,021-COL. RODRIGUEZ,264
08867,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CENTROAMERICANA,021-COL. RODRIGUEZ,263
08868,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08869,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08870,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08871,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08872,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08873,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08874,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08875,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08876,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,303
08877,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08878,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08879,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08880,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08881,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08882,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08883,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08884,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08885,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08886,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08887,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08888,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08889,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08890,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08891,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08892,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08893,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08894,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08895,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08896,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08897,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08898,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08899,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08900,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. CERRO GRANDE,024-COL. CERRO GRANDE ZONA No. 2,302
08901,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS CERRO GRANDE No. 2,027-COL. CERRO GRANDE ZONA No. 2,257
08902,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS CERRO GRANDE No. 2,027-COL. CERRO GRANDE ZONA No. 2,257
08903,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,JARDIN DE NIÑOS CERRO GRANDE No. 2,027-COL. CERRO GRANDE ZONA No. 2,257
08904,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,313
08905,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,313
08906,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,313
08907,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,313
08908,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,313
08909,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,312
08910,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,312
08911,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. NUEVOS HORIZONTES No.1,029-COL. VILLA UNION,312
08912,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,297
08913,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,297
08914,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,297
08915,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08916,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08917,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08918,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08919,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08920,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08921,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. TIBURCIO CARIAS ANDINO,030-COL. FLOR No. 1,296
08922,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REYNALDO SALINAS LOPEZ,032-COL. CANADA,272
08923,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REYNALDO SALINAS LOPEZ,032-COL. CANADA,272
08924,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REYNALDO SALINAS LOPEZ,032-COL. CANADA,272
08925,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REYNALDO SALINAS LOPEZ,032-COL. CANADA,272
08926,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REYNALDO SALINAS LOPEZ,032-COL. CANADA,272
08927,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. JOSE RAUL CASTRO,033-COL. LA LAGUNA,321
08928,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. JOSE RAUL CASTRO,033-COL. LA LAGUNA,321
08929,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. JOSE RAUL CASTRO,033-COL. LA LAGUNA,321
08930,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,303
08931,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,303
08932,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,303
08933,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,303
08934,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,302
08935,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,302
08936,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,302
08937,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. REINADO DE ESPAÑA,034-COL. BRISAS DE OLANCHO,302
08938,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08939,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08940,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08941,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08942,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08943,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,303
08944,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,302
08945,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,302
08946,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,302
08947,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,302
08948,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. INDEPENDENCIA,035-COL. INDEPENDENCIA,302
08949,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08950,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08951,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08952,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08953,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08954,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08955,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,288
08956,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,287
08957,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. IBRAHIM GAMERO,038-COL. ZAPOTE CENTRO,287
08958,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08959,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08960,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08961,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08962,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08963,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
08964,08-FRANCISCO MORAZAN,01-DISTRITO CENTRAL,1-URBANA,ESC. RAFAEL PINEDA PONCE,039-COL. TRES DE MAYO,302
