Código Departamento,Departamento,Código Municipio,Municipio,Área,Sector Electoral,Centro de Votación,JRV,Carga Electoral
2,COLON,6.0,SANTA FE,RURAL,GUADALUPE,ESC. LUIS BERNARDES SATUYE,1242,357
2,COLON,6.0,SANTA FE,RURAL,PLAN GRANDE,CEB EL PORVENIR,1243,294
2,COLON,6.0,SANTA FE,RURAL,SAN ANTONIO,ESC. JOSE CECILIO DEL VALLE,1244,241
2,COLON,6.0,SANTA FE,RURAL,SAN ANTONIO,ESC. JOSE CECILIO DEL VALLE,1245,240
2,COLON,6.0,SANTA FE,RURAL,PUNTA BETULIA,ESC. MI TESORO,1246,292
2,COLON,6.0,SANTA FE,RURAL,QUINITO,CEB ATENEA,1247,291
2,COLON,6.0,SANTA FE,RURAL,EL MIRADOR,ESC. BLANCA KAWAS,1248,261
2,COLON,6.0,SANTA FE,RURAL,COL. SUYAPA,CEB. NUEVO AMANECER,1249,220
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,SANTA ROSA DE AGUAN,JARDIN DE NIÑOS ISABEL GUILLEN DE DÍAZ,1250,291
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,SANTA ROSA DE AGUAN,JARDIN DE NIÑOS ISABEL GUILLEN DE DÍAZ,1251,291
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,SANTA ROSA DE AGUAN,JARDIN DE NIÑOS ISABEL GUILLEN DE DÍAZ,1252,290
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1253,311
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1254,311
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1255,311
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1256,311
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1257,311
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,DOS BOCAS,ESC. LA AURORA,1258,310
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,VUELTA GRANDE,JARDIN DE NIÑOS JOSE TRINIDAD CARCAMO,1259,272
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,BARRA DE AGUAN,ESC. JOSE CECILIO DEL VALLE,1260,234
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,BARRA DE AGUAN,ESC. JOSE CECILIO DEL VALLE,1261,233
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,BRISAS DEL MAR,CEB 23 DE ABRIL,1262,355
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,BRISAS DEL MAR,CEB 23 DE ABRIL,1263,355
2,COLON,7.0,SANTA ROSA AGUAN,RURAL,BRISAS DEL MAR,CEB 23 DE ABRIL,1264,354
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1265,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1266,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1267,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1268,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1269,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1270,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1271,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1272,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1273,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1274,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1275,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1276,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1277,353
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1278,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1279,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1280,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1281,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1282,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1283,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1284,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1285,352
2,COLON,8.0,SONAGUERA,RURAL,SONAGUERA,INST. TÉCNICO OFICIAL 19 DE DICIEMBRE DE 1881,1286,352
2,COLON,8.0,SONAGUERA,RURAL,COL. CARLOS ALBERTO MORAZAN OCAMPO,CEB LUIS LANDA,1287,332
2,COLON,8.0,SONAGUERA,RURAL,COL. CARLOS ALBERTO MORAZAN OCAMPO,CEB LUIS LANDA,1288,332
2,COLON,8.0,SONAGUERA,RURAL,COL. CARLOS ALBERTO MORAZAN OCAMPO,CEB LUIS LANDA,1289,332
2,COLON,8.0,SONAGUERA,RURAL,COL. CARLOS ALBERTO MORAZAN OCAMPO,CEB LUIS LANDA,1290,331
2,COLON,8.0,SONAGUERA,RURAL,COL. CARLOS ALBERTO MORAZAN OCAMPO,CEB LUIS LANDA,1291,331
2,COLON,8.0,SONAGUERA,RURAL,COL. EL CASTAÑO,ESC. JUAN LINDO,1292,301
2,COLON,8.0,SONAGUERA,RURAL,COL. EL CASTAÑO,ESC. JUAN LINDO,1293,301
2,COLON,8.0,SONAGUERA,RURAL,CHURRUSQUERA,ESC. JUAN LINDO,1294,249
2,COLON,8.0,SONAGUERA,RURAL,CHURRUSQUERA,ESC. JUAN LINDO,1295,248
2,COLON,8.0,SONAGUERA,RURAL,CHURRUSQUERA,ESC. JUAN LINDO,1296,248
2,COLON,8.0,SONAGUERA,RURAL,EL GUAYABAL,ESC. LA UNION,1297,227
2,COLON,8.0,SONAGUERA,RURAL,EL GUAYABAL,ESC. LA UNION,1298,227
2,COLON,8.0,SONAGUERA,RURAL,EL SASTRE,CEB JOSÉ CECILIO DEL VALLE,1299,370
2,COLON,8.0,SONAGUERA,RURAL,EL SASTRE,CEB JOSÉ CECILIO DEL VALLE,1300,370
2,COLON,8.0,SONAGUERA,RURAL,GIOCONDA,ESC. DIONISIO DE HERRERA,1301,251
2,COLON,8.0,SONAGUERA,RURAL,GIOCONDA,ESC. DIONISIO DE HERRERA,1302,250
2,COLON,8.0,SONAGUERA,RURAL,GIOCONDA,ESC. DIONISIO DE HERRERA,1303,250
2,COLON,8.0,SONAGUERA,RURAL,LA CURVA DE ISLETAS,CEB PEDRO NUFIO,1304,290
2,COLON,8.0,SONAGUERA,RURAL,LA CURVA DE ISLETAS,CEB PEDRO NUFIO,1305,290
2,COLON,8.0,SONAGUERA,RURAL,LA CURVA DE ISLETAS,CEB PEDRO NUFIO,1306,289
2,COLON,8.0,SONAGUERA,RURAL,LA PRESA O JUAN LAZARO ARRIBA,ESC. LOS LAURELES,1307,207
2,COLON,8.0,SONAGUERA,RURAL,EL ESCANO,ESC. CARLOS HARTLING,1308,348
2,COLON,8.0,SONAGUERA,RURAL,EL ESCANO,ESC. CARLOS HARTLING,1309,347
2,COLON,8.0,SONAGUERA,RURAL,LORELAY,CEB MIGUEL MORAZÁN,1310,294
2,COLON,8.0,SONAGUERA,RURAL,LORELAY,CEB MIGUEL MORAZÁN,1311,294
2,COLON,8.0,SONAGUERA,RURAL,LORELAY,CEB MIGUEL MORAZÁN,1312,294
2,COLON,8.0,SONAGUERA,RURAL,LORENCITO,ESC. POMPILIO ORTEGA,1313,200
2,COLON,8.0,SONAGUERA,RURAL,LORENCITO,ESC. POMPILIO ORTEGA,1314,200
2,COLON,8.0,SONAGUERA,RURAL,LUCIA,CEB NAPOLEÓN ARIAS CRISTALES,1315,282
2,COLON,8.0,SONAGUERA,RURAL,LUCIA,CEB NAPOLEÓN ARIAS CRISTALES,1316,281
2,COLON,8.0,SONAGUERA,RURAL,LOS CARRIOLES,ESC. JOSE SIMEON CAÑAS,1317,255
2,COLON,8.0,SONAGUERA,RURAL,LOS CARRIOLES,ESC. JOSE SIMEON CAÑAS,1318,255
2,COLON,8.0,SONAGUERA,RURAL,LOS PLANES,CEB ALVARO CONTRERAS,1319,342
2,COLON,8.0,SONAGUERA,RURAL,LOS PLANES,CEB ALVARO CONTRERAS,1320,341
2,COLON,8.0,SONAGUERA,RURAL,LOS PLANES,CEB ALVARO CONTRERAS,1321,341
2,COLON,8.0,SONAGUERA,RURAL,LOS PLANES,CEB ALVARO CONTRERAS,1322,341
2,COLON,8.0,SONAGUERA,RURAL,PARMAS,CEB RAMÓN ROSA,1323,339
2,COLON,8.0,SONAGUERA,RURAL,PARMAS,CEB RAMÓN ROSA,1324,338
2,COLON,8.0,SONAGUERA,RURAL,PARMAS,CEB RAMÓN ROSA,1325,338
2,COLON,8.0,SONAGUERA,RURAL,PARMAS,CEB RAMÓN ROSA,1326,338
2,COLON,8.0,SONAGUERA,RURAL,PARMAS,CEB RAMÓN ROSA,1327,338
2,COLON,8.0,SONAGUERA,RURAL,PUENTE ALTO,ESC. JUAN ALBERTO MELGAR CASTRO,1328,186
2,COLON,8.0,SONAGUERA,RURAL,PUENTE ALTO,ESC. JUAN ALBERTO MELGAR CASTRO,1329,186
2,COLON,8.0,SONAGUERA,RURAL,QUEBRADA DE ARENA,CEB OSCAR A. FLORES,1330,257
2,COLON,8.0,SONAGUERA,RURAL,QUEBRADA DE ARENA,CEB OSCAR A. FLORES,1331,256
2,COLON,8.0,SONAGUERA,RURAL,QUEBRADA DE ARENA,CEB OSCAR A. FLORES,1332,256
2,COLON,8.0,SONAGUERA,RURAL,RIO DE PIEDRA,ESC. RURAL MIXTA MANUEL BONILLA,1333,263
2,COLON,8.0,SONAGUERA,RURAL,RIO DE PIEDRA,ESC. RURAL MIXTA MANUEL BONILLA,1334,263
2,COLON,8.0,SONAGUERA,RURAL,RIO DE PIEDRA,ESC. RURAL MIXTA MANUEL BONILLA,1335,262
2,COLON,8.0,SONAGUERA,RURAL,SABANA DE UTILA,CEB JOAQUIN REYES TEJEDA,1336,250
2,COLON,8.0,SONAGUERA,RURAL,SABANA DE UTILA,CEB JOAQUIN REYES TEJEDA,1337,249
2,COLON,8.0,SONAGUERA,RURAL,SABANA DE UTILA,CEB JOAQUIN REYES TEJEDA,1338,249
2,COLON,8.0,SONAGUERA,RURAL,TOSCA,ESC. ANTONIO VELASQUEZ,1339,255
2,COLON,8.0,SONAGUERA,RURAL,TOSCA,ESC. ANTONIO VELASQUEZ,1340,255
2,COLON,8.0,SONAGUERA,RURAL,TROVADOR,ESC. POLICARPO BONILLA,1341,196
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1342,350
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1343,350
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1344,349
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1345,349
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1346,349
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1347,349
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1348,349
2,COLON,8.0,SONAGUERA,RURAL,ISLETA CENTRAL (SECTOR DE ISLETAS),ESC. CRISTOBAL COLON,1349,349
2,COLON,8.0,SONAGUERA,RURAL,LA CUBANA,ESC. REPUBLICA DE MEXICO,1350,214
2,COLON,8.0,SONAGUERA,RURAL,LA CUBANA,ESC. REPUBLICA DE MEXICO,1351,213
2,COLON,8.0,SONAGUERA,RURAL,LA SABANA DE LORELAY,ESC. EL PROGRESO,1352,239
2,COLON,8.0,SONAGUERA,RURAL,UTILA,ESC. ALONSO BRITO,1353,309
2,COLON,8.0,SONAGUERA,RURAL,AGUA CALIENTE,ESC. FEDERICO CANALES,1354,357
2,COLON,8.0,SONAGUERA,RURAL,AGUA CALIENTE,ESC. FEDERICO CANALES,1355,357
2,COLON,8.0,SONAGUERA,RURAL,FAUST,ESC. JOAQUIN REYES TEJEDA,1356,235
2,COLON,8.0,SONAGUERA,RURAL,LA HILARIA,CEB AMANECER CAMPESINO,1357,214
2,COLON,8.0,SONAGUERA,RURAL,LA HILARIA,CEB AMANECER CAMPESINO,1358,214
2,COLON,8.0,SONAGUERA,RURAL,BO. LOS SUREÑOS,ESC. MANUEL DE JESUS SUBIRANA,1359,297
2,COLON,8.0,SONAGUERA,RURAL,JUAN LAZARO ABAJO,ESC. ZORAYDA CRUZ DE GARCÍA,1360,292
2,COLON,8.0,SONAGUERA,RURAL,FLORES DEL ESTE,ESC. JOSE ARTURO GOMEZ,1361,286
2,COLON,8.0,SONAGUERA,RURAL,LANZA (AIDA PUENTE ALTO),ESC. MARCO AURELIO SOTO,1362,366
2,COLON,8.0,SONAGUERA,RURAL,COOP. VEINTIUNO DE NOVIEMBRE,ESC. 18 DE NOVIEMBRE,1363,272
2,COLON,8.0,SONAGUERA,RURAL,LAS MINITAS O EL TAPON,ESC. REPUBLICA DE MEXICO,1364,190
2,COLON,8.0,SONAGUERA,RURAL,CUYULAPA,ESC. 12 DE OCTUBRE,1365,323
2,COLON,8.0,SONAGUERA,RURAL,CUYULAPA,ESC. 12 DE OCTUBRE,1366,322
2,COLON,8.0,SONAGUERA,RURAL,COL. MONROY,ESC. SANTIAGO GUILLERMO BARDALES,1367,336
2,COLON,8.0,SONAGUERA,RURAL,EL CHORRO O EL CHORIZO,ESC. OVIDIO PADILLA ORTIZ,1368,188
2,COLON,8.0,SONAGUERA,RURAL,EL LIMÓN,ESC. AIDA ZACAPA DE SUAZO,1369,223
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1370,354
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1371,354
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1372,354
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1373,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1374,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1375,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1376,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1377,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1378,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1379,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1380,353
2,COLON,9.0,TOCOA,URBANA,BO. ABAJO,INST. RAMON ROSA,1381,353
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1382,340
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1383,340
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1384,340
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1385,340
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1386,339
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1387,339
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1388,339
2,COLON,9.0,TOCOA,URBANA,COL. SALOMON MARTINEZ,CEB ROTARIO,1389,339
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1390,347
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1391,347
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1392,347
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1393,346
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1394,346
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1395,346
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1396,346
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1397,346
2,COLON,9.0,TOCOA,URBANA,BO. BUENOS AIRES,ESC. DIONISIO DE HERRERA,1398,346
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1399,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1400,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1401,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1402,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1403,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1404,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1405,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1406,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1407,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1408,336
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1409,335
2,COLON,9.0,TOCOA,URBANA,BO. EL TAMARINDO,CEB ALBA NORA GUNERA DE MELGAR,1410,335
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1411,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1412,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1413,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1414,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1415,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1416,347
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1417,346
2,COLON,9.0,TOCOA,URBANA,BO. MANGA SECA,CEB PABLO FREIRE,1418,346
2,COLON,9.0,TOCOA,URBANA,BO. LAS FLORES,ESC. ESTEBAN GUARDIOLA,1419,304
2,COLON,9.0,TOCOA,URBANA,BO. LAS FLORES,ESC. ESTEBAN GUARDIOLA,1420,304
2,COLON,9.0,TOCOA,URBANA,BO. LAS FLORES,ESC. ESTEBAN GUARDIOLA,1421,304
2,COLON,9.0,TOCOA,URBANA,BO. LAS FLORES,ESC. ESTEBAN GUARDIOLA,1422,303
2,COLON,9.0,TOCOA,URBANA,BO. LAS FLORES,ESC. ESTEBAN GUARDIOLA,1423,303
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1424,345
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1425,345
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1426,345
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1427,344
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1428,344
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1429,344
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1430,344
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1431,344
2,COLON,9.0,TOCOA,URBANA,BO. SAN ISIDRO,ESC. JOSE CECILIO DEL VALLE,1432,344
2,COLON,9.0,TOCOA,URBANA,COL. AURORA,CEB JUANA DOMITILA RUIZ,1433,370
2,COLON,9.0,TOCOA,URBANA,COL. AURORA,CEB JUANA DOMITILA RUIZ,1434,370
2,COLON,9.0,TOCOA,URBANA,COL. AURORA,CEB JUANA DOMITILA RUIZ,1435,370
2,COLON,9.0,TOCOA,URBANA,COL. DIECIOCHO DE SEPTIEMBRE,ESC. FROYLAN TURCIOS,1436,341
2,COLON,9.0,TOCOA,URBANA,COL. DIECIOCHO DE SEPTIEMBRE,ESC. FROYLAN TURCIOS,1437,341
2,COLON,9.0,TOCOA,URBANA,COL. DIECIOCHO DE SEPTIEMBRE,ESC. FROYLAN TURCIOS,1438,341
2,COLON,9.0,TOCOA,URBANA,COL. DIECIOCHO DE SEPTIEMBRE,ESC. FROYLAN TURCIOS,1439,341
2,COLON,9.0,TOCOA,URBANA,COL. DIECIOCHO DE SEPTIEMBRE,ESC. FROYLAN TURCIOS,1440,340
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1441,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1442,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1443,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1444,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1445,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1446,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1447,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1448,353
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1449,352
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1450,352
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1451,352
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1452,352
2,COLON,9.0,TOCOA,URBANA,COL. BAJO AGUAN,INST. FROYLAN TURCIOS,1453,352
2,COLON,9.0,TOCOA,URBANA,COL. OCCIDENTAL,ESC. COYOCUTENA,1454,347
2,COLON,9.0,TOCOA,URBANA,COL. OCCIDENTAL,ESC. COYOCUTENA,1455,347
2,COLON,9.0,TOCOA,URBANA,COL. OCCIDENTAL,ESC. COYOCUTENA,1456,347
2,COLON,9.0,TOCOA,URBANA,COL. OCCIDENTAL,ESC. COYOCUTENA,1457,347
2,COLON,9.0,TOCOA,URBANA,COL. OCCIDENTAL,ESC. COYOCUTENA,1458,346
2,COLON,9.0,TOCOA,URBANA,BO. EL CENTRO,INST. RAMON ROSA,1459,312
2,COLON,9.0,TOCOA,URBANA,BO. EL CENTRO,INST. RAMON ROSA,1460,311
2,COLON,9.0,TOCOA,URBANA,BO. EL TRIUNFO,ESC. ANDREA LAZO,1461,291
2,COLON,9.0,TOCOA,URBANA,BO. EL TRIUNFO,ESC. ANDREA LAZO,1462,290
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1463,333
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1464,333
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1465,332
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1466,332
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1467,332
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1468,332
2,COLON,9.0,TOCOA,URBANA,COL. FAVIO OCHOA,CEB GUILLERMO AYES MEJIA,1469,332
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1470,331
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1471,330
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1472,330
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1473,330
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1474,330
2,COLON,9.0,TOCOA,RURAL,LA CEIBITA,CEB TESORO INFANTIL,1475,330
2,COLON,9.0,TOCOA,RURAL,CAYO SIERRA,CEB FRANCISCO MORAZAN,1476,308
2,COLON,9.0,TOCOA,RURAL,CAYO SIERRA,CEB FRANCISCO MORAZAN,1477,307
2,COLON,9.0,TOCOA,RURAL,CAYO SIERRA,CEB FRANCISCO MORAZAN,1478,307
2,COLON,9.0,TOCOA,RURAL,CAYO SIERRA,CEB FRANCISCO MORAZAN,1479,307
2,COLON,9.0,TOCOA,RURAL,CUACA VIEJA O CUACA ZONA,ESC. JOSE TRINIDAD CABAÑAS,1480,290
2,COLON,9.0,TOCOA,RURAL,CUACA VIEJA O CUACA ZONA,ESC. JOSE TRINIDAD CABAÑAS,1481,289
